t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
5.56,1.06575426449481,-0.101170566206146,-0.460618880581765,136.717380808174,-2.15719352670568,0.0100198776932819,0.0102298774137487,-0.000445132678749848,-0.000438041627619925,0.0393908440837771
5.58,1.06460937710586,-0.169369349989758,-0.540281612281442,136.870835612283,-2.37948596616084,0.00997320821104775,0.0102879604613667,-0.000444819938960515,-0.000437786415766727,0.0512072137000203
5.6,1.06460937710586,-0.169369349989758,-0.540281612281442,136.870835612283,-2.37948596616084,0.00997320821104775,0.0102879604613667,-0.000444819938960515,-0.000437786415766727,0.0512072137000203
5.62,1.06345600292227,-0.231406350593436,-0.608919586397339,137.024108017751,-2.56849653123161,0.00993325979676038,0.0103423488879922,-0.000444432499137597,-0.000436972193163692,0.0620592973637969
5.64,1.06345600292227,-0.231406350593436,-0.608919586397339,137.024108017751,-2.56849653123161,0.00993325979676038,0.0103423488879922,-0.000444432499137597,-0.000436972193163692,0.0620592973637969
5.66,1.06229640633515,-0.28728915179688,-0.666523305027952,137.177196460735,-2.72675491175935,0.00989938927261728,0.0103924457285804,-0.000444029907003406,-0.000434959974707497,0.0718856271083124
5.68,1.06229640633515,-0.28728915179688,-0.666523305027952,137.177196460735,-2.72675491175935,0.00989938927261728,0.0103924457285804,-0.000444029907003406,-0.000434959974707497,0.0718856271083124
5.7,1.06113422836362,-0.337038659958316,-0.713401848172508,137.330100646147,-2.85660284383943,0.00987099552339963,0.0104377655818131,-0.000443640660593244,-0.000430732386077482,0.0806295970000829
5.72,1.06113422836362,-0.337038659958316,-0.713401848172508,137.330100646147,-2.85660284383943,0.00987099552339963,0.0104377655818131,-0.000443640660593244,-0.000430732386077482,0.0806295970000829
5.74,1.05999600632692,-0.380834967758464,-0.749853026651594,137.482822827262,-2.96055085298177,0.00984747189888959,0.0104779939260101,-0.000443269112540276,-0.000424782465655426,0.0882409058289915
5.76,1.05999600632692,-0.380834967758464,-0.749853026651594,137.482822827262,-2.96055085298177,0.00984747189888959,0.0104779939260101,-0.000443269112540276,-0.000424782465655426,0.0882409058289915
5.78,1.05890754100749,-0.418716322172567,-0.776188515679969,137.635371272287,-3.04121570398876,0.009828191914799,0.0105130265369315,-0.000442924815241166,-0.00042373598360476,0.0946701073846129
5.8,1.05890754100749,-0.418716322172567,-0.776188515679969,137.635371272287,-3.04121570398876,0.009828191914799,0.0105130265369315,-0.000442924815241166,-0.00042373598360476,0.0946701073846129
5.82,1.05779642757971,-0.450495746692321,-0.793519631969133,137.787750513897,-3.10033563161071,0.00981263629514584,0.010542820942278,-0.000442644471265079,-0.00042872797370042,0.0998981640617927
5.84,1.05779642757971,-0.450495746692321,-0.793519631969133,137.787750513897,-3.10033563161071,0.00981263629514584,0.010542820942278,-0.000442644471265079,-0.00042872797370042,0.0998981640617927
5.86,1.05667551369085,-0.476384246698619,-0.803417070662321,137.939959676101,-3.13887896760908,0.00980051572277871,0.0105671769079663,-0.000442425732240701,-0.000433556042939887,0.103965000539299
5.88,1.05667551369085,-0.476384246698619,-0.803417070662321,137.939959676101,-3.13887896760908,0.00980051572277871,0.0105671769079663,-0.000442425732240701,-0.000433556042939887,0.103965000539299
5.9,1.0555666740358,-0.496760380849866,-0.807008621078361,138.092001861194,-3.15805455607962,0.00979149706863945,0.0105861173934263,-0.000442253761147342,-0.000436802130445395,0.106942893402184
